cum_ret,short,long,short1,long2,lg-sh,lg2-sh2
-2.1860661152434800,84,90,100,350,6,250
-2.186358372035090,64,70,170,350,6,180
-2.1863976565480700,84,90,70,350,6,280
-2.18641844420979,90,95,60,450,5,390
-2.1866499442173000,52,60,180,250,8,70
-2.186698798878620,42,50,120,450,8,330
-2.1867190750154700,90,95,120,375,5,255
-2.1869829621996800,98,105,140,200,7,60
-2.1872560224873700,74,80,70,300,6,230
-2.1873080958957800,88,95,60,150,7,90
-2.1873988999895500,48,55,90,500,7,410
-2.1874020656882900,36,45,50,250,9,200
-2.187871383596120,100,105,190,500,5,310
-2.1879727820152800,74,80,170,250,6,80
-2.187987088841870,74,80,130,275,6,145
-2.188066578389020,58,65,130,275,7,145
-2.188079736152620,68,75,90,200,7,110
-2.188080969273510,90,95,50,325,5,275
-2.1884016414218600,36,45,150,275,9,125
-2.188484860897990,42,50,160,500,8,340
-2.1885343856362200,84,90,100,375,6,275
-2.1885368193589500,90,95,70,400,5,330
-2.188695642274320,90,95,100,275,5,175
-2.1887190071673700,90,95,130,350,5,220
-2.1890563003580300,36,45,70,200,9,130
-2.1892954262404600,62,70,60,150,8,90
-2.1894896964389000,36,45,170,250,9,80
-2.1897539377796900,90,95,70,325,5,255
-2.1899674284533800,74,80,80,300,6,220
-2.1900449287016300,84,90,150,275,6,125
-2.190105736296500,84,90,90,325,6,235
-2.1902038287616500,64,70,100,500,6,400
-2.1904981179411600,100,105,200,475,5,275
-2.1906018755644000,62,70,200,250,8,50
-2.1906521608764000,90,95,110,250,5,140
-2.190825267197950,52,60,160,200,8,40
-2.1910392954352800,36,45,140,300,9,160
-2.1910694302080200,84,90,190,300,6,110
-2.1911400243427800,84,90,160,275,6,115
-2.191244913193390,64,70,90,475,6,385
-2.19143815543591,90,95,140,300,5,160
-2.1914504899573400,96,105,60,125,9,65
-2.1915723334885100,84,90,130,350,6,220
-2.19167389033331,98,105,80,175,7,95
-2.1917444751704100,48,55,170,500,7,330
-2.191788908635990,90,95,110,350,5,240
-2.191807764717520,90,95,100,375,5,275
-2.191893370651550,74,80,160,250,6,90
-2.1920441427660800,90,95,190,300,5,110
-2.192360828779240,84,90,110,275,6,165
-2.192420929157000,42,50,100,500,8,400
-2.1926738581140900,64,70,170,500,6,330
-2.192833471072180,36,45,60,275,9,215
-2.19288546061639,64,70,160,425,6,265
-2.1931354854314200,46,55,80,175,9,95
-2.1932453399209600,90,95,100,350,5,250
-2.1932615311025900,46,55,190,250,9,60
-2.1932981837036900,90,95,120,275,5,155
-2.1933566569242400,84,90,140,300,6,160
-2.193362897837850,84,90,110,375,6,265
-2.1934451675176300,68,75,160,200,7,40
-2.1935243357631000,84,90,50,300,6,250
-2.193632987310260,100,105,180,500,5,320
-2.193697993731900,92,100,200,225,8,25
-2.193726246302130,84,90,70,325,6,255
-2.193763331492690,90,95,90,325,5,235
-2.193802490987960,92,100,100,150,8,50
-2.1941567030479200,58,65,110,325,7,215
-2.194575234896100,48,55,160,500,7,340
-2.1945856007547200,58,65,130,300,7,170
-2.194650453088720,74,80,120,325,6,205
-2.194653399071710,78,85,190,250,7,60
-2.194772282812820,48,55,120,450,7,330
-2.1950210364919100,98,105,190,250,7,60
-2.195025464501110,74,80,160,225,6,65
-2.1950272267074200,90,95,150,375,5,225
-2.195045350342510,78,85,50,150,7,100
-2.1951447224867400,42,50,100,450,8,350
-2.195223480492230,56,65,70,150,9,80
-2.1952479486819700,42,50,200,450,8,250
-2.1952569628747300,52,60,50,175,8,125
-2.1954221618924700,48,55,200,450,7,250
-2.1955204980263500,90,95,110,375,5,265
-2.19559493204165,84,90,150,300,6,150
-2.1956523827605800,48,55,150,500,7,350
-2.1957894313204700,84,90,100,300,6,200
-2.195990961988800,90,95,150,300,5,150
-2.196093033041920,36,45,150,250,9,100
-2.196543993720410,92,100,130,175,8,45
-2.1965911207056900,74,80,140,325,6,185
-2.196594193432610,98,105,70,175,7,105
-2.197171541467370,94,100,70,175,6,105
-2.197715874372280,48,55,90,475,7,385
-2.197812484846340,90,95,50,225,5,175
-2.1978500731800400,58,65,80,300,7,220
-2.197966384734550,54,60,190,500,6,310
-2.1981906984248200,74,80,110,325,6,215
-2.1981939062070700,58,65,160,225,7,65
-2.1983030855153700,64,70,180,475,6,295
-2.198364564298050,84,90,110,225,6,115
-2.1986266721814100,48,55,100,500,7,400
-2.198682020041970,96,105,150,175,9,25
-2.1988945881857800,42,50,100,475,8,375
-2.199063367299700,76,85,60,125,9,65
-2.1990821116172400,64,70,170,475,6,305
-2.1994158768341300,54,60,200,475,6,275
-2.199611471740700,42,50,170,500,8,330
-2.1996775581323200,66,75,80,150,9,70
-2.2000186032286300,84,90,120,275,6,155
-2.200222904370680,90,95,100,300,5,200
-2.200744388901880,58,65,140,325,7,185
-2.2007798418082800,90,95,160,275,5,115
-2.200850293186650,64,70,120,500,6,380
-2.2010559428869000,64,70,100,450,6,350
-2.2012405295876900,68,75,50,175,7,125
-2.20149739022793,42,50,90,475,8,385
-2.2016780381827300,42,50,120,500,8,380
-2.2017154889879400,96,105,120,150,9,30
-2.202043729760860,56,65,80,150,9,70
-2.2021636170016900,66,75,70,150,9,80
-2.2021681690266100,90,95,110,275,5,165
-2.2024864120224100,64,70,100,475,6,375
-2.202554002527410,52,60,120,200,8,80
-2.2027949669610900,90,95,70,300,5,230
-2.2028520987878200,74,80,130,325,6,195
-2.202930656864290,52,60,100,200,8,100
-2.2029699422883900,74,80,170,275,6,105
-2.202980689628150,36,45,80,300,9,220
-2.203200564392410,92,100,90,150,8,60
-2.203464978969490,64,70,50,375,6,325
-2.203765745054970,84,90,50,325,6,275
-2.204179916168090,96,105,70,125,9,55
-2.20424252088904,84,90,170,250,6,80
-2.2046751865024200,100,105,160,500,5,340
-2.204786593576700,42,50,170,350,8,180
-2.204855432230050,48,55,170,350,7,180
-2.204884521199720,64,70,120,475,6,355
-2.204935503359630,84,90,110,300,6,190
-2.205085457412300,42,50,50,400,8,350
-2.205369508893750,64,70,190,450,6,260
-2.2054430668259400,48,55,180,475,7,295
-2.206447353306480,52,60,130,200,8,70
-2.2066130837788700,58,65,130,325,7,195
-2.206803801663240,64,70,100,425,6,325
-2.206924134189640,80,85,200,500,5,300
-2.2071374244938400,86,95,180,200,9,20
-2.207446755281920,68,75,120,200,7,80
-2.2075332353773100,94,100,80,175,6,95
-2.2075395142983400,64,70,50,400,6,350
-2.2076101162108100,46,55,90,175,9,85
-2.2079633161057900,48,55,120,500,7,380
-2.2080988571242500,54,60,180,500,6,320
-2.208195912341220,84,90,150,250,6,100
-2.208271631780710,42,50,190,450,8,260
-2.208528368350920,48,55,190,450,7,260
-2.2086962498293700,64,70,140,500,6,360
-2.2087861474937400,100,105,100,500,5,400
-2.20879704038621,90,95,70,200,5,130
-2.2090037346961100,64,70,160,475,6,315
-2.2091555055701700,84,90,60,250,6,190
-2.209265889922440,42,50,180,475,8,295
-2.209282938268870,100,105,170,500,5,330
-2.209453075215190,42,50,150,500,8,350
-2.209461294963660,36,45,130,275,9,145
-2.2095447880016400,54,60,190,475,6,285
-2.2096094505894500,36,45,160,250,9,90
-2.209786159045310,68,75,130,200,7,70
-2.209922720961890,64,70,170,400,6,230
-2.2099507488355300,90,95,60,275,5,215
-2.2099746533099100,64,70,50,425,6,375
-2.210006250025540,42,50,170,475,8,305
-2.210007462230710,84,90,70,200,6,130
-2.2103162287470500,42,50,170,400,8,230
-2.2103599533695700,90,95,150,275,5,125
-2.21058062096641,90,95,170,250,5,80
-2.210678243695690,86,95,70,125,9,55
-2.210741658084710,48,55,160,475,7,315
-2.2109024402406100,64,70,130,500,6,370
-2.2109058715049900,90,95,110,225,5,115
-2.211033542049090,64,70,170,425,6,255
-2.211277813911750,42,50,70,500,8,430
-2.211292621361810,90,95,50,250,5,200
-2.2113217578367600,48,55,100,450,7,350
-2.211379024815050,64,70,70,500,6,430
-2.2114064544697700,64,70,170,375,6,205
-2.2114472703867600,90,95,110,300,5,190
-2.211491936254300,84,90,160,250,6,90
-2.211498067746880,90,95,60,225,5,165
-2.2117050428557300,84,90,80,325,6,245
-2.211789945829790,46,55,170,200,9,30
-2.2119485362275100,100,105,90,500,5,410
-2.211974012527510,76,85,120,150,9,30
-2.212036785871110,90,95,80,325,5,245
-2.212100910464690,42,50,140,500,8,360
-2.21212866528003,64,70,50,350,6,300
-2.2122145683136600,64,70,110,500,6,390
-2.212310857186570,100,105,120,450,5,330
-2.212438072767710,58,65,170,275,7,105
-2.212470682180670,48,55,50,375,7,325
-2.2128272481120900,84,90,70,300,6,230
-2.2128989430829600,64,70,160,400,6,240
-2.2130902155271700,100,105,150,500,5,350
-2.2131039426903500,90,95,60,250,5,190
-2.21340728268879,58,65,120,300,7,180
-2.213600989062310,100,105,90,475,5,385
-2.213768869012710,36,45,140,325,9,185
-2.21377630121098,48,55,160,425,7,265
-2.213827565894050,100,105,170,350,5,180
-2.213863785305710,84,90,170,275,6,105
-2.2145608083415300,42,50,50,375,8,325
-2.214572979353240,98,105,90,175,7,85
-2.214631437703000,76,85,150,175,9,25
-2.214685642140760,84,90,50,225,6,175
-2.214760747557810,46,55,100,175,9,75
-2.214768001680460,84,90,60,225,6,165
-2.21486663537729,88,95,70,150,7,80
-2.2149567245621700,84,90,50,250,6,200
-2.215172249686740,42,50,50,350,8,300
-2.215262124822030,84,90,130,300,6,170
-2.215523516736850,64,70,150,400,6,250
-2.215538573386740,36,45,110,325,9,215
-2.2155584581212300,52,60,60,175,8,115
-2.2156660878575900,84,90,60,275,6,215
-2.215674842907880,64,70,120,225,6,105
-2.215793340512690,42,50,120,475,8,355
-2.215879876060920,98,105,110,175,7,65
-2.215938724572310,86,95,60,125,9,65
-2.216072852781260,42,50,50,425,8,375
-2.2162014715963700,64,70,180,425,6,245
-2.2163677779361800,48,55,140,500,7,360
-2.2165295217930800,54,60,120,450,6,330
-2.2165719363113900,84,90,120,325,6,205
-2.2165892205436900,64,70,60,425,6,365
-2.216649796395330,42,50,160,350,8,190
-2.216693457512600,36,45,170,275,9,105
-2.2168666654176700,92,100,140,175,8,35
-2.217037979129050,48,55,50,400,7,350
-2.217146580480050,42,50,170,325,8,155
-2.217592372012090,84,90,130,275,6,145
-2.217710800305100,64,70,90,250,6,160
-2.2179608901863800,74,80,120,300,6,180
-2.2181186525553700,64,70,160,350,6,190
-2.218190899390280,48,55,170,475,7,305
-2.2184338725310900,48,55,170,400,7,230
-2.218640942684480,36,45,130,300,9,170
-2.218698811611520,64,70,50,450,6,400
-2.2188818296724400,36,45,80,200,9,120
-2.2189771547608100,94,100,190,250,6,60
-2.2190393707202000,100,105,170,475,5,305
-2.2191484875191000,48,55,100,475,7,375
-2.219201925188100,100,105,200,450,5,250
-2.2192916352662400,90,95,120,325,5,205
-2.2193967570562500,48,55,70,225,7,155
-2.2194462708747400,36,45,120,325,9,205
-2.21958988050026,86,95,120,150,9,30
-2.219633670300430,42,50,160,425,8,265
-2.2196526167561100,36,45,160,225,9,65
-2.2197282770683200,90,95,150,250,5,100
-2.2197388451351700,54,60,200,450,6,250
-2.219893411322010,78,85,170,200,7,30
-2.2199657571660500,48,55,50,425,7,375
-2.220071234592860,68,75,60,175,7,115
-2.220355375485040,78,85,100,175,7,75
-2.2205432659278,90,95,110,325,5,215
-2.220549846019640,48,55,130,500,7,370
-2.220748668762580,64,70,130,475,6,345
-2.2207958607828100,86,95,150,175,9,25
-2.2207991944703000,58,65,150,200,7,50
-2.2209948589679400,64,70,170,325,6,155
-2.2212132319731700,100,105,190,450,5,260
-2.2212501114550800,100,105,130,500,5,370
-2.2213056769014800,84,90,80,300,6,220
-2.2214077514604000,54,60,90,500,6,410
-2.221500203464150,42,50,60,425,8,365
-2.221523335658240,48,55,60,425,7,365
-2.2215490521475200,58,65,80,200,7,120
-2.222290359774900,64,70,80,250,6,170
-2.222300416712360,90,95,130,275,5,145
-2.2223358577456000,48,55,180,450,7,270
-2.222396412765240,64,70,110,475,6,365
-2.222643031503010,74,80,180,275,6,95
-2.2229142488566500,54,60,160,500,6,340
-2.2230233253451500,78,85,60,150,7,90
-2.2230463938225200,100,105,140,500,5,360
-2.2231074990680800,42,50,110,500,8,390
-2.2231671147915700,82,90,70,150,8,80
-2.223354966360090,64,70,60,350,6,290
-2.223578485055750,48,55,130,450,7,320
-2.223625403013650,64,70,130,400,6,270
-2.2237318822935500,74,80,170,225,6,55
-2.223899818250690,56,65,100,150,9,50
-2.223946202059970,100,105,180,475,5,295
-2.2240321391912500,48,55,50,500,7,450
-2.224103947181930,64,70,130,450,6,320
-2.224131798730530,58,65,180,275,7,95
-2.22416714548213,42,50,130,475,8,345
-2.2242252635846400,42,50,130,500,8,370
-2.2243655022412400,42,50,170,375,8,205
-2.224444812225390,42,50,130,400,8,270
-2.2244656521937700,64,70,180,450,6,270
-2.2246342019320400,58,65,170,225,7,55
-2.2246672900407900,54,60,100,500,6,400
-2.2247102790098500,100,105,120,500,5,380
-2.2247294893678300,42,50,60,375,8,315
-2.224831875637290,68,75,70,175,7,105
-2.2251187059386000,64,70,70,225,6,155
-2.225275867780730,42,50,90,400,8,310
-2.2253867656034000,36,45,170,225,9,55
-2.225418831483960,64,70,50,500,6,450
-2.2254357007004000,48,55,70,500,7,430
-2.225524568815470,42,50,50,450,8,400
-2.225725622011760,94,100,110,175,6,65
-2.225763280472290,48,55,80,250,7,170
-2.225798266837210,64,70,50,475,6,425
-2.2258421244076500,84,90,110,325,6,215
-2.225856821886630,84,90,140,325,6,185
-2.2258626355176000,52,60,110,175,8,65
-2.2258791871766000,82,90,80,150,8,70
-2.2260429775264600,42,50,50,500,8,450
-2.226083644772640,48,55,120,475,7,355
-2.2261233632340800,64,70,140,400,6,260
-2.2265194503727600,100,105,160,475,5,315
-2.2266758725321500,42,50,60,325,8,265
-2.226685171038870,64,70,200,400,6,200
-2.2268725594604100,100,105,100,450,5,350
-2.226882304634030,90,95,130,300,5,170
-2.2269313462090900,76,85,70,125,9,55
-2.2269744826755200,48,55,50,350,7,300
-2.226991640847160,100,105,170,400,5,230
-2.227292799350160,56,65,50,125,9,75
-2.2272954572557300,42,50,130,450,8,320
-2.2273201254478700,74,80,150,200,6,50
-2.2273780884959500,36,45,130,325,9,195
-2.2274116139020500,48,55,110,500,7,390
-2.227540323744080,62,70,80,150,8,70
-2.2275922553047200,42,50,100,425,8,325
-2.2276738909813700,80,85,190,500,5,310
-2.2277848238956,42,50,90,450,8,360
-2.22806993335102,42,50,80,250,8,170
-2.2282308634272300,42,50,170,425,8,255
-2.2285202439831600,72,80,70,150,8,80
-2.2285260277020200,48,55,130,475,7,345
-2.228583843694580,80,85,200,475,5,275
-2.2288274502610200,64,70,70,475,6,405
-2.2288530604177000,94,100,90,175,6,85
-2.2288532999264000,64,70,60,375,6,315
-2.228978229378340,68,75,140,200,7,60
-2.2290075976451700,42,50,160,325,8,165
-2.2292409671872500,64,70,90,450,6,360
-2.229601985275470,74,80,60,200,6,140
-2.229625528106540,42,50,90,250,8,160
-2.2297221636653200,80,85,160,500,5,340
-2.2298552218227300,48,55,110,475,7,365
-2.2300317082967,48,55,160,400,7,240
-2.230053807345650,58,65,200,275,7,75
-2.230056951005990,64,70,120,425,6,305
-2.230438299303720,90,95,80,300,5,220
-2.230449563101290,42,50,160,475,8,315
-2.2307231774762000,100,105,160,425,5,265
-2.2309639383731500,84,90,130,325,6,195
-2.2309753212039500,64,70,160,325,6,165
-2.231031356943770,90,95,160,250,5,90
-2.2310880064676100,64,70,130,225,6,95
-2.2311492361799800,48,55,170,325,7,155
-2.231262778088870,54,60,50,375,6,325
-2.23128463404911,48,55,90,250,7,160
-2.231493144168050,100,105,100,475,5,375
-2.2315021269258400,94,100,100,175,6,75
-2.231547835129850,100,105,170,425,5,255
-2.231557031862850,98,105,50,150,7,100
-2.2316604663463700,80,85,190,475,5,285
-2.231688990048230,42,50,60,400,8,340
-2.2318487218067600,48,55,180,425,7,245
-2.2319443148091800,42,50,180,450,8,270
-2.232078341625590,100,105,130,475,5,345
-2.232365662144850,36,45,180,275,9,95
-2.232565485729140,48,55,60,325,7,265
-2.232585520614570,48,55,170,375,7,205
-2.2326969051945600,64,70,110,450,6,340
-2.232714463865840,48,55,130,400,7,270
-2.2327400693752200,62,70,70,150,8,80
-2.2329709789968100,74,80,180,250,6,70
-2.233127128764050,42,50,60,350,8,290
-2.233148659132550,42,50,130,225,8,95
-2.2332404926449900,100,105,110,500,5,390
-2.2333060866065800,64,70,90,400,6,310
-2.2334141662952000,56,65,90,150,9,60
-2.233504571561400,74,80,80,200,6,120
-2.2336096190753600,64,70,150,450,6,300
-2.233668897682160,66,75,100,150,9,50
-2.2337422310582300,68,75,80,175,7,95
-2.233806769997190,100,105,160,400,5,240
-2.2338126265832300,42,50,160,400,8,240
-2.2338870994272700,36,45,120,300,9,180
-2.233952225786620,42,50,120,225,8,105
-2.2339976047419000,48,55,100,425,7,325
-2.2342701924495500,64,70,170,450,6,280
-2.234548606252020,42,50,150,475,8,325
-2.234622999275800,42,50,50,475,8,425
-2.234770378451330,48,55,160,350,7,190
-2.234858013546210,36,45,150,200,9,50
-2.234887095942570,64,70,150,475,6,325
-2.2350310745462000,52,60,140,200,8,60
-2.2350424846853200,48,55,60,350,7,290
-2.235176875422390,48,55,120,400,7,280
-2.235338815922620,48,55,70,475,7,405
-2.2353607703953700,64,70,80,475,6,395
-2.235403881555690,100,105,180,425,5,245
-2.235492237769310,42,50,70,375,8,305
-2.235521450848800,42,50,110,475,8,365
-2.2355479709921200,48,55,50,450,7,400
-2.23561940049934,64,70,120,400,6,280
-2.235728468404030,48,55,70,375,7,305
-2.2357495420135000,42,50,70,225,8,155
-2.235951327550280,48,55,110,450,7,340
-2.2360669984001500,48,55,90,450,7,360
-2.2360737517209200,64,70,160,450,6,290
-2.2360806612331600,64,70,130,425,6,295
-2.2360832578384600,100,105,130,450,5,320
-2.236142014715250,42,50,200,400,8,200
-2.236161790210960,100,105,170,375,5,205
-2.2364335940831100,54,60,170,500,6,330
-2.236472298207500,54,60,170,350,6,180
-2.2364854210155200,48,55,170,425,7,255
-2.236680619139100,64,70,200,425,6,225
-2.2369207786091800,88,95,80,150,7,70
-2.2370603738741100,42,50,70,475,8,405
-2.2370744072444200,100,105,180,450,5,270
-2.2372260776981200,64,70,180,400,6,220
-2.2373544785867400,70,75,200,500,5,300
-2.2374900776182200,90,95,130,325,5,195
-2.237512686961380,48,55,90,400,7,310
-2.2375422948351900,42,50,180,425,8,245
-2.2375887623360700,64,70,160,300,6,140
-2.237740810012280,64,70,190,350,6,160
-2.2378272752202000,52,60,70,175,8,105
-2.2383270634198800,64,70,70,375,6,305
-2.2385974091925200,68,75,110,175,7,65
-2.2385996120303100,64,70,60,400,6,340
-2.2386950066449900,64,70,180,375,6,195
-2.2387913311315200,100,105,100,425,5,325
-2.2388953549603000,90,95,140,325,5,185
-2.239136376098170,54,60,100,450,6,350
-2.2392082092766500,64,70,60,325,6,265
-2.239330544840640,66,75,90,150,9,60
-2.2395457603921400,42,50,130,425,8,295
-2.2396061511477000,48,55,120,225,7,105
-2.2397203776362200,78,85,190,225,7,35
-2.2400427176154200,42,50,70,450,8,380
-2.2401502619897900,100,105,70,500,5,430
-2.240172661124080,48,55,170,450,7,280
-2.240211550857810,100,105,120,475,5,355
-2.240409092571710,98,105,100,175,7,75
-2.240447360768800,74,80,200,275,6,75
-2.240636273130400,84,90,120,300,6,180
-2.2406627367841900,56,65,130,175,9,45
-2.2406679242192000,66,75,130,175,9,45
-2.2407010115193700,80,85,180,500,5,320
-2.2407184537531400,74,80,110,200,6,90
-2.2407992982461500,42,50,150,400,8,250
-2.2408183842656000,64,70,90,350,6,260
-2.240827712851230,64,70,140,450,6,310
-2.240919575191320,64,70,140,425,6,285
-2.2410402018520700,64,70,190,400,6,210
-2.2411354650705200,48,55,150,400,7,250
-2.241153126764830,42,50,150,450,8,300
-2.2412086980827800,64,70,100,250,6,150
-2.2413880390211000,64,70,50,275,6,225
-2.241455314275790,64,70,110,425,6,315
-2.241813126624350,54,60,90,475,6,385
-2.242066690020470,72,80,80,150,8,70
-2.242420116726930,78,85,200,250,7,50
-2.242586721389220,54,60,150,500,6,350
-2.2425943475229800,64,70,80,275,6,195
-2.242650816499520,48,55,50,475,7,425
-2.2427251134764800,64,70,80,450,6,370
-2.242739803733260,48,55,130,225,7,95
-2.242744083045640,42,50,180,400,8,220
-2.242831786491230,42,50,120,400,8,280
-2.242906374520390,84,90,160,225,6,65
-2.242979767585050,54,60,170,475,6,305
-2.2430017563379000,74,80,190,275,6,85
-2.243116769946150,100,105,200,400,5,200
-2.243286924847520,54,60,190,450,6,260
-2.243300921199960,52,60,80,175,8,95
-2.243360197024660,64,70,90,425,6,335
-2.2438282286707400,48,55,60,400,7,340
-2.2439000698692100,100,105,110,475,5,365
-2.2441168433713500,58,65,190,275,7,85
-2.2441214351664200,90,95,170,275,5,105
-2.2442500313468000,64,70,200,300,6,100
-2.244288395825560,100,105,50,375,5,325
-2.2442958252544300,100,105,50,425,5,375
-2.244499601182190,100,105,160,350,5,190
-2.2445046417359400,48,55,200,400,7,200
-2.2445914338602800,58,65,60,200,7,140
-2.2447342379582200,54,60,120,500,6,380
-2.2447420525194200,48,55,60,375,7,315
-2.2447615313196700,42,50,200,300,8,100
-2.2448206950347600,64,70,150,350,6,200
-2.2449829524924600,42,50,190,400,8,210
-2.2450963717589900,42,50,120,425,8,305
-2.2451111495440800,100,105,200,425,5,225
-2.2452180728732900,96,105,80,125,9,45
-2.245260717096960,80,85,120,450,5,330
-2.245279488842110,48,55,170,300,7,130
-2.245460714773460,54,60,100,475,6,375
-2.245533665650460,82,90,90,150,8,60
-2.245601787288330,64,70,200,350,6,150
-2.2456420840357100,42,50,110,450,8,340
-2.2456658551850400,46,55,50,150,9,100
-2.245784950151830,64,70,70,450,6,380
-2.245792373821770,42,50,170,450,8,280
-2.2458618007436700,64,70,80,500,6,420
-2.2461248473049200,90,95,160,225,5,65
-2.246135264834820,100,105,150,450,5,300
-2.246362069930840,42,50,200,425,8,225
-2.246439653263270,42,50,140,450,8,310
-2.2465315400777100,56,65,140,175,9,35
-2.246697337735470,64,70,130,375,6,245
-2.2467364156466500,64,70,190,425,6,235
-2.246750274452930,48,55,200,425,7,225
-2.246902329624580,48,55,140,425,7,285
-2.2469182319025700,100,105,180,375,5,195
-2.2469387081301400,36,45,60,200,9,140
-2.246958164366610,100,105,170,450,5,280
-2.2469788320464100,54,60,170,375,6,205
-2.247003264442140,98,105,200,250,7,50
-2.24703021790803,48,55,160,325,7,165
-2.2471185429959900,100,105,140,450,5,310
-2.2476104787360100,84,90,180,275,6,95
-2.247648725252150,36,45,180,225,9,45
-2.2476512371318300,100,105,150,400,5,250
-2.2478028943793200,48,55,140,400,7,260
-2.2478362556637500,56,65,200,225,9,25
-2.2478487255638600,48,55,150,350,7,200
-2.248011752893890,48,55,130,250,7,120
-2.248154554757200,54,60,170,400,6,230
-2.248245199087600,66,75,200,225,9,25
-2.2482472053568700,66,75,50,125,9,75
-2.2483206425719200,54,60,110,500,6,390
-2.24834283886112,48,55,70,450,7,380
-2.2485133553313900,42,50,140,425,8,285
-2.2485284807775800,64,70,140,375,6,235
-2.2487529550224600,54,60,100,425,6,325
-2.248754278577110,64,70,150,425,6,275
-2.2488610035076900,64,70,80,375,6,295
-2.2489177428057600,100,105,140,475,5,335
-2.248948495203090,48,55,80,475,7,395
-2.2490930877972200,48,55,180,400,7,220
-2.2491875563820800,100,105,50,450,5,400
-2.249321857105020,58,65,90,200,7,110
-2.249357795558720,48,55,120,425,7,305
-2.249450610193880,48,55,190,400,7,210
-2.2495323316496200,48,55,150,450,7,300
-2.2495378980762900,54,60,90,400,6,310
-2.249597055599300,54,60,50,350,6,300
-2.2497096012501200,64,70,150,225,6,75
-2.2497948942612800,100,105,120,400,5,280
-2.249814387775880,54,60,50,425,6,375
-2.2498246458777000,64,70,200,375,6,175
-2.2500363532947600,48,55,160,300,7,140
-2.250056077376820,54,60,160,425,6,265
-2.250296387819370,42,50,190,425,8,235
-2.2505112016888300,100,105,170,325,5,155
-2.250519340829300,42,50,150,425,8,275
-2.2505920569220100,64,70,130,250,6,120
-2.2507478279631000,58,65,180,225,7,45
-2.250798624235210,84,90,150,200,6,50
-2.250832241218020,48,55,140,450,7,310
-2.250916411323250,48,55,80,500,7,420
-2.2510422464674800,54,60,80,250,6,170
-2.2512374917750900,42,50,140,275,8,135
-2.251278526657050,100,105,130,400,5,270
-2.251353588531510,62,70,100,150,8,50
-2.251452525273240,100,105,70,450,5,380
-2.2515801250781300,100,105,130,425,5,295
-2.2516018778894800,42,50,120,250,8,130
-2.251726506811440,64,70,150,325,6,175
-2.251795657580100,100,105,60,400,5,340
-2.251948439200480,80,85,170,500,5,330
-2.251971447074450,100,105,150,475,5,325
-2.252147570916270,46,55,200,250,9,50
-2.252181534137320,70,75,200,475,5,275
-2.2522259528832200,78,85,120,175,7,55
-2.252241975878520,100,105,80,475,5,395
-2.2522664370065300,42,50,140,375,8,235
-2.252267207285690,54,60,180,475,6,295
-2.2523534955852200,48,55,130,375,7,245
-2.2523630264449300,64,70,70,425,6,355
-2.2524109836681500,48,55,90,350,7,260
-2.2524113943169300,54,60,50,400,6,350
-2.252479182400480,42,50,180,375,8,195
-2.252482012775740,42,50,80,475,8,395
-2.2525110130250100,54,60,60,425,6,365
-2.2525474650786400,64,70,140,475,6,335
-2.252660685172590,48,55,100,225,7,125
-2.2528109863858,58,65,110,200,7,90
-2.2528406693295500,48,55,200,300,7,100
-2.2528491903282000,64,70,100,400,6,300
-2.2529951053678700,100,105,50,400,5,350
-2.25300087330499,48,55,150,325,7,175
-2.253237366079650,42,50,80,450,8,370
-2.253268835498220,74,80,90,200,6,110
-2.2534537670149000,42,50,140,400,8,260
-2.253574422952230,48,55,80,450,7,370
-2.2535934195273700,58,65,160,200,7,40
-2.253630785369100,72,80,90,150,8,60
-2.2537216762018500,100,105,50,500,5,450
-2.253772159324540,74,80,50,200,6,150
-2.2539056525402900,42,50,160,300,8,140
-2.2539206586257800,48,55,130,425,7,295
-2.2541518125803800,64,70,190,375,6,185
-2.2542226286533200,100,105,60,425,5,365
-2.2542729515950300,100,105,80,250,5,170
-2.25430900782644,42,50,90,350,8,260
-2.2544320113896100,54,60,50,450,6,400
-2.254528056183170,54,60,160,350,6,190
-2.254566584021080,42,50,80,500,8,420
-2.2546134103756600,64,70,170,300,6,130
-2.254618784985060,58,65,50,200,7,150
-2.2546925846494100,84,90,80,200,6,120
-2.2547476159978900,80,85,160,475,5,315
-2.2549718399886100,48,55,150,475,7,325
-2.255027380867550,48,55,90,425,7,335
-2.255050824780970,74,80,180,225,6,45
-2.2550608649837000,100,105,90,450,5,360
-2.2552585159607400,48,55,140,250,7,110
-2.255401409626800,100,105,200,300,5,100
-2.255446005759690,54,60,170,425,6,255
-2.2554848921547600,58,65,180,250,7,70
-2.2554937792776200,64,70,160,375,6,215
-2.255524947163820,54,60,70,225,6,155
-2.2555667550781500,48,55,90,375,7,285
-2.2556042998530100,64,70,140,250,6,110
-2.255683761507370,100,105,110,425,5,315
-2.255712728883850,54,60,140,500,6,360
-2.2558866381287800,42,50,100,400,8,300
-2.255905276697610,64,70,120,250,6,130
-2.255972325659750,42,50,130,375,8,245
-2.256064660157990,42,50,50,275,8,225
-2.256065330243260,64,70,100,225,6,125
-2.2561665025733000,42,50,130,250,8,120
-2.2564277122595300,42,50,190,375,8,185
-2.256444301306370,92,100,110,150,8,40
-2.256469229830810,80,85,100,500,5,400
-2.2564811253561900,100,105,190,425,5,235
-2.2565123087986300,80,85,200,450,5,250
-2.256540862434360,36,45,50,200,9,150
