-15.106342751377145,2,3,83,364
-15.214167910738924,2,3,83,384
-15.364462465860255,2,3,83,404
-15.310363362797704,2,3,83,424
-15.326481195466666,2,3,83,444
-15.375636135856208,2,3,83,464
-15.218776366248022,2,3,83,484
-16.9358090878545,2,3,93,94
-16.30498468761867,2,3,93,114
-15.892254583087642,2,3,93,134
-15.455657035521295,2,3,93,154
-15.425543497980374,2,3,93,174
-15.401270995446323,2,3,93,194
-15.067399184748236,2,3,93,214
-14.889471076721167,2,3,93,234
-14.900636677180062,2,3,93,254
-15.021500777487232,2,3,93,274
-14.86525739229723,2,3,93,294
-15.176930366236132,2,3,93,314
-15.186622493485357,2,3,93,334
-15.181933358824127,2,3,93,354
-15.247431574488193,2,3,93,374
-15.205173674110867,2,3,93,394
-15.148591333783077,2,3,93,414
-15.227234093674502,2,3,93,434
-15.181205176396737,2,3,93,454
-15.15301110074919,2,3,93,474
-15.017567317184751,2,3,93,494
-17.450751237672712,2,3,103,104
-16.05927201718038,2,3,103,124
-15.45882995765813,2,3,103,144
-15.566290702106846,2,3,103,164
-15.181124781182056,2,3,103,184
-15.189875073098351,2,3,103,204
-15.106049273290083,2,3,103,224
-15.007926005833834,2,3,103,244
-15.196685324747662,2,3,103,264
-15.101012717451537,2,3,103,284
-15.279089950622863,2,3,103,304
-15.313276704455127,2,3,103,324
-15.321773359436214,2,3,103,344
-15.367893333914369,2,3,103,364
-15.342172501097163,2,3,103,384
-15.321884321882939,2,3,103,404
-15.256114124207075,2,3,103,424
-15.27115055196634,2,3,103,444
-15.252321682925817,2,3,103,464
-15.088000277929117,2,3,103,484
-16.639600542331678,2,3,113,114
-15.55801129850393,2,3,113,134
-15.430545579293003,2,3,113,154
-15.33352757122111,2,3,113,174
-15.306161609224642,2,3,113,194
-15.286490731382079,2,3,113,214
-14.864618435099983,2,3,113,234
-15.208347387226086,2,3,113,254
-15.24646052858997,2,3,113,274
-15.264398275378381,2,3,113,294
-15.253675932796902,2,3,113,314
-15.388287638309876,2,3,113,334
-15.472578109526339,2,3,113,354
-15.38873602656951,2,3,113,374
-15.28026561455166,2,3,113,394
-15.203458073621201,2,3,113,414
-15.244673268246013,2,3,113,434
-15.298340948223927,2,3,113,454
-15.251286264513611,2,3,113,474
-15.157189780956305,2,3,113,494
-17.02382562423299,2,3,123,124
-15.298880514696119,2,3,123,144
-15.468122353236891,2,3,123,164
-15.523877110988193,2,3,123,184
-15.189919263957222,2,3,123,204
-14.82766639915651,2,3,123,224
-15.010530077501812,2,3,123,244
-15.28781312308238,2,3,123,264
-15.352214724759582,2,3,123,284
-15.352961193043269,2,3,123,304
-15.368702478949626,2,3,123,324
-15.3597185860009,2,3,123,344
-15.410345765399379,2,3,123,364
-15.278276129275124,2,3,123,384
-15.192565134234586,2,3,123,404
-15.217246338380265,2,3,123,424
-15.092577215126274,2,3,123,444
-15.221960845361261,2,3,123,464
-15.225288502215806,2,3,123,484
-16.428517542705684,2,3,133,134
-15.394972226668365,2,3,133,154
-15.671669589568278,2,3,133,174
-15.324761517641232,2,3,133,194
-14.993978745888882,2,3,133,214
-14.937257356193316,2,3,133,234
-15.142398145982146,2,3,133,254
-15.372907624351189,2,3,133,274
-15.40289293850069,2,3,133,294
-15.455008648381172,2,3,133,314
-15.445587234214186,2,3,133,334
-15.268607542482991,2,3,133,354
-15.16227058688364,2,3,133,374
-15.326395934197492,2,3,133,394
-15.266003609982748,2,3,133,414
-15.274278062013423,2,3,133,434
-15.276585079567067,2,3,133,454
-15.323947392031599,2,3,133,474
-15.291579059576865,2,3,133,494
-16.64519021578166,2,3,143,144
-15.713977041347608,2,3,143,164
-15.311387352640825,2,3,143,184
-14.701958891876451,2,3,143,204
-14.773175201433094,2,3,143,224
-15.01825859411714,2,3,143,244
-15.303756265782898,2,3,143,264
-15.240843735057444,2,3,143,284
-15.344359523947064,2,3,143,304
-15.376709212390098,2,3,143,324
-15.48071505960707,2,3,143,344
-15.317733334980348,2,3,143,364
-15.35030733693354,2,3,143,384
-15.30605881871911,2,3,143,404
-15.362734257934187,2,3,143,424
-15.27794738680258,2,3,143,444
-15.292251094929272,2,3,143,464
-15.332089097220617,2,3,143,484
-16.658029366693427,2,3,153,154
-15.597479329337848,2,3,153,174
-14.982564560456309,2,3,153,194
-14.870103389655444,2,3,153,214
-15.033954576711146,2,3,153,234
-15.19751235182602,2,3,153,254
-15.333305112893955,2,3,153,274
-15.315186027623573,2,3,153,294
-15.300590346365833,2,3,153,314
-15.178203162426188,2,3,153,334
-15.284642043619197,2,3,153,354
-15.487056215978884,2,3,153,374
-15.349586054973264,2,3,153,394
-15.399496093906226,2,3,153,414
-15.208256895562014,2,3,153,434
-15.332145250849214,2,3,153,454
-15.242729374291072,2,3,153,474
-15.193112657118338,2,3,153,494
-16.328265875246736,2,3,163,164
-14.247172614575707,2,3,163,184
-14.923235922108615,2,3,163,204
-15.048810849790785,2,3,163,224
-15.122254591238827,2,3,163,244
-15.288836629836519,2,3,163,264
-15.330367135276369,2,3,163,284
-15.072848849908494,2,3,163,304
-14.993959314337785,2,3,163,324
-15.087329478893928,2,3,163,344
-15.305135531832773,2,3,163,364
-15.130238966065663,2,3,163,384
-15.079981238598275,2,3,163,404
-15.099406027574744,2,3,163,424
-15.254837205821378,2,3,163,444
-15.24467566139228,2,3,163,464
-15.126485659939647,2,3,163,484
-15.976702978882958,2,3,173,174
-15.147303934233534,2,3,173,194
-15.03132715592749,2,3,173,214
-15.043137421235805,2,3,173,234
-15.555623226427288,2,3,173,254
-15.451847451506069,2,3,173,274
-15.216568710501075,2,3,173,294
-15.020985060230124,2,3,173,314
-15.141077702459368,2,3,173,334
-15.159827612433007,2,3,173,354
-15.394361350079503,2,3,173,374
-15.130535176003074,2,3,173,394
-15.242319528958873,2,3,173,414
-15.239628690553674,2,3,173,434
-15.275446950014683,2,3,173,454
-15.18765705080104,2,3,173,474
-15.169408628243293,2,3,173,494
-15.59314957273824,2,3,183,184
-15.178369656695669,2,3,183,204
-15.058444819821451,2,3,183,224
-15.436552799114207,2,3,183,244
-15.380422200644544,2,3,183,264
-15.453335006897316,2,3,183,284
-15.253376324597946,2,3,183,304
-15.210209432416146,2,3,183,324
-15.28834164802381,2,3,183,344
-15.322260787542877,2,3,183,364
-15.38541267085739,2,3,183,384
-15.23423342706838,2,3,183,404
-15.261992885901678,2,3,183,424
-15.25753478528615,2,3,183,444
-15.258513216505985,2,3,183,464
-15.176665200426692,2,3,183,484
-15.732335212309808,2,3,193,194
-15.032564197575848,2,3,193,214
-15.140836731369436,2,3,193,234
-15.658398010083479,2,3,193,254
-15.54714413966737,2,3,193,274
-15.308833361158822,2,3,193,294
-15.353552353658174,2,3,193,314
-15.37582563424314,2,3,193,334
-15.442026342238135,2,3,193,354
-15.392966352588832,2,3,193,374
-15.367707497189972,2,3,193,394
-15.326383650047823,2,3,193,414
-15.277111796777064,2,3,193,434
-15.167193553692432,2,3,193,454
-14.988631210160081,2,3,193,474
-15.097002806731377,2,3,193,494
-12.505446209738714,2,8,8,9
-6.548651880050915,2,8,8,29
-6.276425847631934,2,8,8,49
-6.467540941204887,2,8,8,69
-6.246759486664086,2,8,8,89
-6.297084203858816,2,8,8,109
-6.114642906708861,2,8,8,129
-6.122690890865428,2,8,8,149
-6.029236273143044,2,8,8,169
-6.120634773626088,2,8,8,189
-5.99757426797844,2,8,8,209
-5.970392657475396,2,8,8,229
-6.032727175051476,2,8,8,249
-6.016468851523252,2,8,8,269
-6.022697175298251,2,8,8,289
-5.992595856206803,2,8,8,309
-5.956471878089597,2,8,8,329
-5.957259224065244,2,8,8,349
-5.973975284234366,2,8,8,369
-6.012037110182571,2,8,8,389
-5.896729171032351,2,8,8,409
-5.957234095475801,2,8,8,429
-5.914949732922692,2,8,8,449
-5.863475028813157,2,8,8,469
-5.7602906466385395,2,8,8,489
-11.037293608159104,2,8,18,19
-6.413534628620854,2,8,18,39
-6.437486289283872,2,8,18,59
-6.255643494255507,2,8,18,79
-6.305718124029994,2,8,18,99
-6.259792306280606,2,8,18,119
-6.077833701409282,2,8,18,139
-6.042128289651681,2,8,18,159
-6.063378846950846,2,8,18,179
-6.125626449756841,2,8,18,199
-6.006969185463855,2,8,18,219
-6.026999983727331,2,8,18,239
-5.855852730415891,2,8,18,259
-5.912210459910779,2,8,18,279
-6.019455331847981,2,8,18,299
-5.932474631599151,2,8,18,319
-5.882086202279801,2,8,18,339
-5.853537764275395,2,8,18,359
-5.883014169123509,2,8,18,379
-5.870023878338096,2,8,18,399
-5.815736714518732,2,8,18,419
-5.812828604445264,2,8,18,439
-5.794669060595924,2,8,18,459
-5.803826445855077,2,8,18,479
-5.811178883067447,2,8,18,499
-9.996367286051461,2,8,28,29
-6.531243486666668,2,8,28,49
-6.331140188429889,2,8,28,69
-6.2404833356430816,2,8,28,89
-6.206372450083589,2,8,28,109
-6.171139742143093,2,8,28,129
-6.134374290111802,2,8,28,149
-6.070245578821167,2,8,28,169
-6.017016691901269,2,8,28,189
-5.935356925293178,2,8,28,209
-5.9794239188225555,2,8,28,229
-6.100712913783129,2,8,28,249
-5.952892387294388,2,8,28,269
-5.95372277300095,2,8,28,289
-5.911671237010526,2,8,28,309
-5.946341078232063,2,8,28,329
-5.809031082072256,2,8,28,349
-5.76317270536165,2,8,28,369
-5.778674980213858,2,8,28,389
-5.690475654771001,2,8,28,409
-5.750976647071088,2,8,28,429
-5.738810373805515,2,8,28,449
-5.74462222498983,2,8,28,469
-5.735503398744114,2,8,28,489
-9.870255695130304,2,8,38,39
-6.585378138007133,2,8,38,59
-6.245673263253686,2,8,38,79
-6.128640525008718,2,8,38,99
-5.9693516123733055,2,8,38,119
-6.061718281594204,2,8,38,139
-5.925324233076243,2,8,38,159
-5.838269062866407,2,8,38,179
-5.919325703445994,2,8,38,199
-5.949135841008193,2,8,38,219
-5.953520085831917,2,8,38,239
-5.960699932833288,2,8,38,259
-5.988056170729795,2,8,38,279
-5.817092976741573,2,8,38,299
-5.89948005488655,2,8,38,319
-5.809952382034626,2,8,38,339
-5.728755592544727,2,8,38,359
-5.654618593059867,2,8,38,379
-5.679723399950059,2,8,38,399
-5.633918695898454,2,8,38,419
-5.681389001295092,2,8,38,439
-5.780984643387992,2,8,38,459
-5.821313986651567,2,8,38,479
-5.858114996652421,2,8,38,499
-9.5532356089345,2,8,48,49
-6.193362859494906,2,8,48,69
-6.239218714643255,2,8,48,89
-6.1881018519054765,2,8,48,109
-6.048533367838051,2,8,48,129
-6.020849186537776,2,8,48,149
-6.000174513227223,2,8,48,169
-5.87108064580101,2,8,48,189
-5.764049672917058,2,8,48,209
-5.828131387030154,2,8,48,229
-5.866969930648867,2,8,48,249
-5.765400835054857,2,8,48,269
-5.835411657766555,2,8,48,289
-5.86846501618757,2,8,48,309
-5.879166251526916,2,8,48,329
-5.776994949352889,2,8,48,349
-5.7030382907942245,2,8,48,369
-5.735107873044094,2,8,48,389
-5.738173819583642,2,8,48,409
-5.790329904913003,2,8,48,429
-5.826868392613814,2,8,48,449
-5.834177954126585,2,8,48,469
-5.8590870732279035,2,8,48,489
-9.27503360175525,2,8,58,59
-6.38867696912969,2,8,58,79
-6.366259403430775,2,8,58,99
-6.301828369623972,2,8,58,119
-6.045874756297917,2,8,58,139
-6.055080194711024,2,8,58,159
-5.961567628888528,2,8,58,179
-5.885285414188035,2,8,58,199
-5.781049654753675,2,8,58,219
-5.839786648608755,2,8,58,239
-5.7782907758314455,2,8,58,259
-5.849458068054403,2,8,58,279
-5.810927108283872,2,8,58,299
-5.779935659372614,2,8,58,319
-5.811704233304427,2,8,58,339
-5.774724911609488,2,8,58,359
-5.764245720310397,2,8,58,379
-5.803543544868843,2,8,58,399
-5.787290556494811,2,8,58,419
-5.842938583886265,2,8,58,439
-5.870727975703718,2,8,58,459
-5.9080423097322265,2,8,58,479
-5.93399107168152,2,8,58,499
-9.129469385118576,2,8,68,69
-6.379584517252392,2,8,68,89
-6.507219546750809,2,8,68,109
-6.294200890512664,2,8,68,129
-6.225891318511093,2,8,68,149
-6.0852840819103635,2,8,68,169
-6.042252595720994,2,8,68,189
-5.90693507470652,2,8,68,209
-5.768068963379109,2,8,68,229
-5.842861368193708,2,8,68,249
-5.818786693173111,2,8,68,269
-5.886547090609572,2,8,68,289
-5.847490125531015,2,8,68,309
-5.914423247186435,2,8,68,329
-5.905410048738721,2,8,68,349
-5.8971383807806435,2,8,68,369
-5.87608448142268,2,8,68,389
-5.945863151394602,2,8,68,409
-5.960924666852941,2,8,68,429
-5.868761566391984,2,8,68,449
-5.940171568315901,2,8,68,469
-5.915734027726946,2,8,68,489
-8.766472376985028,2,8,78,79
-6.556793491661002,2,8,78,99
-6.417786150923923,2,8,78,119
-6.2712965758087105,2,8,78,139
-6.199315202476438,2,8,78,159
-6.134841890600687,2,8,78,179
-5.964396500972832,2,8,78,199
-5.852261308614149,2,8,78,219
-5.772113076466829,2,8,78,239
-5.799008074354902,2,8,78,259
-5.862554156172401,2,8,78,279
-5.891012581075762,2,8,78,299
-5.972837452839018,2,8,78,319
-5.906179223144283,2,8,78,339
-5.900111065372737,2,8,78,359
-5.920611296634382,2,8,78,379
-5.91149878240137,2,8,78,399
-5.91453360478716,2,8,78,419
-5.919336640475458,2,8,78,439
-5.952910353108396,2,8,78,459
-5.924418322264752,2,8,78,479
-5.9090633374576065,2,8,78,499
-8.925535447467563,2,8,88,89
-6.59841903443527,2,8,88,109
-6.434137659677339,2,8,88,129
-6.214408619718426,2,8,88,149
-6.14571672915593,2,8,88,169
-6.1156397145791,2,8,88,189
-5.974530459575758,2,8,88,209
-5.779481905151775,2,8,88,229
-5.750867021710104,2,8,88,249
-5.844964213081818,2,8,88,269
-5.859756431676125,2,8,88,289
-5.852170713968211,2,8,88,309
-5.928363743949162,2,8,88,329
-5.885052363443297,2,8,88,349
-5.8871910154604015,2,8,88,369
-5.896299051009038,2,8,88,389
-5.8884283240437965,2,8,88,409
-5.938624553165601,2,8,88,429
-5.892015356808936,2,8,88,449
-5.848337257008264,2,8,88,469
-5.855030974046073,2,8,88,489
-8.924160937630898,2,8,98,99
-6.623909650328734,2,8,98,119
-6.248644303085132,2,8,98,139
-6.245035826338004,2,8,98,159
-6.1007967333981785,2,8,98,179
-6.062825692162811,2,8,98,199
-5.922672920460193,2,8,98,219
-5.790252017128964,2,8,98,239
-5.818103986812612,2,8,98,259
-5.837418233339879,2,8,98,279
-5.875816889673215,2,8,98,299
-5.868681676008964,2,8,98,319
-5.875614411121879,2,8,98,339
-5.920875164010471,2,8,98,359
-5.949742959217572,2,8,98,379
-5.9410889354575,2,8,98,399
-5.854575869756698,2,8,98,419
-5.9610265310716,2,8,98,439
-5.851291743016707,2,8,98,459
-5.825446129615931,2,8,98,479
-5.783756514366066,2,8,98,499
-8.87664139842228,2,8,108,109
-6.552796999239849,2,8,108,129
-6.290950825149011,2,8,108,149
-6.15970143071429,2,8,108,169
-6.068313117203998,2,8,108,189
-5.955452538732426,2,8,108,209
-5.799157572486735,2,8,108,229
-5.8590012987257305,2,8,108,249
-5.910677874266833,2,8,108,269
-5.9656436040327545,2,8,108,289
-5.989806123637549,2,8,108,309
-5.965124249351076,2,8,108,329
-5.963170906402259,2,8,108,349
-6.050829066691475,2,8,108,369
-6.0302389994200345,2,8,108,389
-5.925136867684522,2,8,108,409
-5.915552759899844,2,8,108,429
-5.9520435246574666,2,8,108,449
-5.93643726437873,2,8,108,469
-5.899517071908417,2,8,108,489
-8.646434770804692,2,8,118,119
-6.412356922953057,2,8,118,139
-6.205622856730222,2,8,118,159
-6.141989998308932,2,8,118,179
-6.051388085938892,2,8,118,199
-5.891135669140675,2,8,118,219
-5.784782637749259,2,8,118,239
-5.928668282012779,2,8,118,259
-5.974964835749052,2,8,118,279
-6.0191001480211925,2,8,118,299
-5.986265591787027,2,8,118,319
-6.1066429521283805,2,8,118,339
-5.986931962099971,2,8,118,359
-5.995211355348306,2,8,118,379
-5.906713343653752,2,8,118,399
-5.901636382701874,2,8,118,419
-5.850725733327371,2,8,118,439
-5.903817355615168,2,8,118,459
-5.883892510494213,2,8,118,479
-5.909589276882048,2,8,118,499
-8.840679338477393,2,8,128,129
-6.249077948323049,2,8,128,149
-6.261135056441186,2,8,128,169
-6.067531177158357,2,8,128,189
-5.898011694328216,2,8,128,209
-5.794548686796965,2,8,128,229
-5.855664553039219,2,8,128,249
-5.931259247429918,2,8,128,269
-5.992341827201586,2,8,128,289
-6.069587130372638,2,8,128,309
-6.107433258429494,2,8,128,329
-5.960883723583771,2,8,128,349
-5.953744784289411,2,8,128,369
-5.888719794571301,2,8,128,389
-5.910581053648933,2,8,128,409
-5.906472231387095,2,8,128,429
-5.88893292608696,2,8,128,449
-5.9410067610555695,2,8,128,469
-5.922626197292765,2,8,128,489
-8.515579552056781,2,8,138,139
-6.500771258671439,2,8,138,159
-6.16890394018485,2,8,138,179
-6.044714127621029,2,8,138,199
-5.869948417680226,2,8,138,219
-5.818269868556695,2,8,138,239
-5.975898818863388,2,8,138,259
-5.897320783332278,2,8,138,279
-5.968031236466152,2,8,138,299
-5.989844777060227,2,8,138,319
-6.070971096598115,2,8,138,339
-5.920556578066935,2,8,138,359
-5.989768012891667,2,8,138,379
-5.932627710707341,2,8,138,399
-5.965583310709243,2,8,138,419
-5.909551227291963,2,8,138,439
-5.956969682240965,2,8,138,459
-5.971373585002581,2,8,138,479
-5.914062463764224,2,8,138,499
-8.174763902611868,2,8,148,149
-6.447995243758745,2,8,148,169
-6.127265547744492,2,8,148,189
-5.896295248216429,2,8,148,209
-5.732066989684006,2,8,148,229
-5.966556698928402,2,8,148,249
-6.009795689608917,2,8,148,269
-6.011069094746532,2,8,148,289
-6.045574266656934,2,8,148,309
-5.992572895361329,2,8,148,329
-5.962261657120052,2,8,148,349
-6.040583518088884,2,8,148,369
-5.911125904733035,2,8,148,389
-5.983547939405865,2,8,148,409
-5.933361000899516,2,8,148,429
-5.940833412797534,2,8,148,449
-5.974342870895797,2,8,148,469
-5.9433839320547275,2,8,148,489
-8.372608712348866,2,8,158,159
-6.137836173520666,2,8,158,179
-5.85093908254331,2,8,158,199
-5.889279968359007,2,8,158,219
-5.9324530764952605,2,8,158,239
-5.937659853578743,2,8,158,259
-6.013350994558861,2,8,158,279
-5.900852615997434,2,8,158,299
-5.8075943818122395,2,8,158,319
-5.872634571963418,2,8,158,339
-5.885411534507577,2,8,158,359
-5.891434205779805,2,8,158,379
-5.899172827118252,2,8,158,399
-5.861412089728504,2,8,158,419
-5.88600660480666,2,8,158,439
-5.917057032158761,2,8,158,459
-5.916918334839848,2,8,158,479
-5.82371785383868,2,8,158,499
-7.920723792165237,2,8,168,169
-5.94173794132273,2,8,168,189
-5.888173548613292,2,8,168,209
-5.9010007108958,2,8,168,229
-5.876017496316782,2,8,168,249
-6.077278373304799,2,8,168,269
-5.980823831201268,2,8,168,289
-5.8248322669241785,2,8,168,309
-5.821522727795903,2,8,168,329
-5.80008705059224,2,8,168,349
-5.869862287059808,2,8,168,369
-5.838394906584498,2,8,168,389
-5.800637245777402,2,8,168,409
-5.8858360925892255,2,8,168,429
-5.937056836372822,2,8,168,449
-5.897580666528262,2,8,168,469
-5.897807707659415,2,8,168,489
-7.845274137702209,2,8,178,179
-6.0693169961588165,2,8,178,199
-5.897882253855436,2,8,178,219
-6.013049619374282,2,8,178,239
-6.0390631071049485,2,8,178,259
-6.056290638012629,2,8,178,279
-5.951153292221968,2,8,178,299
-5.941227024762778,2,8,178,319
-5.965284122499638,2,8,178,339
-5.905529817395939,2,8,178,359
-5.927579871537336,2,8,178,379
-5.905668690852031,2,8,178,399
-5.931940927005139,2,8,178,419
-5.955019041731317,2,8,178,439
-5.921862700145535,2,8,178,459
-5.866143876617321,2,8,178,479
-5.843669463812785,2,8,178,499
-7.864561610221909,2,8,188,189
-6.0841540681609505,2,8,188,209
-6.02854625881554,2,8,188,229
-6.0978149967677036,2,8,188,249
-6.093066930236068,2,8,188,269
-6.038732068762613,2,8,188,289
-6.0057628092887585,2,8,188,309
-5.976195566229224,2,8,188,329
-6.002950570736514,2,8,188,349
-6.016327208215804,2,8,188,369
-5.922058839301867,2,8,188,389
-5.961088375763906,2,8,188,409
-5.906869269379913,2,8,188,429
-5.894056396324065,2,8,188,449
-5.883792803517462,2,8,188,469
-5.820131716217276,2,8,188,489
-7.927814180698067,2,8,198,199
-6.057431115253825,2,8,198,219
-6.225826534389051,2,8,198,239
-6.27750319504939,2,8,198,259
-6.098783178930243,2,8,198,279
-5.898302370563807,2,8,198,299
-5.8983103833633255,2,8,198,319
-5.993654304306485,2,8,198,339
-5.975305285318658,2,8,198,359
-6.0074001200231955,2,8,198,379
-5.922032587599802,2,8,198,399
-5.967467715014063,2,8,198,419
-5.881527540563758,2,8,198,439
-5.7740981645597,2,8,198,459
-5.737166949206497,2,8,198,479
-5.8186163604185595,2,8,198,499
-11.421048789068958,2,13,13,14
